,player_id,player_name,team_nickname,Ejection,Free Throw,Jump Shot,MISS Jump Shot,REBOUND,S.FOUL,SUB,Timeout,Tip Ball,Turnover,Violation,Accuracy,Games Played,Per Game Jump Shot,Per Game Tip Ball,Per Game Ejection,Per Game MISS Jump Shot,Per Game Free Throw,Per Game REBOUND,Per Game Turnover,Per Game S.FOUL,Per Game Violation,Per Game SUB,Per Game Timeout
100,1628412,Frank Mason III,Magic,0,7,9,15,12,7,5,0,0,5,0,0.375,4,2.25,0.0,0.0,3.75,1.75,3.0,1.25,1.75,0.0,1.25,0.0
101,1628414,Sindarius Thornwell,Clippers,0,122,123,172,191,169,185,0,0,73,3,0.41694915254237286,121,1.0165289256198347,0.0,0.0,1.421487603305785,1.0082644628099173,1.578512396694215,0.6033057851239669,1.396694214876033,0.024793388429752067,1.5289256198347108,0.0
102,1628414,Sindarius Thornwell,Maccabi Ra'anana,0,6,1,4,2,1,3,0,0,2,0,0.2,2,0.5,0.0,0.0,2.0,3.0,1.0,1.0,0.5,0.0,1.5,0.0
103,1628414,Sindarius Thornwell,Magic,1,6,8,17,13,12,11,0,0,3,0,0.32,7,1.1428571428571428,0.0,0.14285714285714285,2.4285714285714284,0.8571428571428571,1.8571428571428572,0.42857142857142855,1.7142857142857142,0.0,1.5714285714285714,0.0
104,1628414,Sindarius Thornwell,Pelicans,0,6,13,23,12,8,8,0,0,8,0,0.3611111111111111,17,0.7647058823529411,0.0,0.0,1.3529411764705883,0.35294117647058826,0.7058823529411765,0.47058823529411764,0.47058823529411764,0.0,0.47058823529411764,0.0
105,1628415,Dillon Brooks,Grizzlies,4,844,1865,2652,1066,1197,1047,0,16,543,27,0.41288465795882223,347,5.3746397694524495,0.04610951008645533,0.011527377521613832,7.642651296829971,2.4322766570605188,3.0720461095100866,1.5648414985590777,3.4495677233429394,0.07780979827089338,3.0172910662824206,0.0
106,1628416,Tyler Dorsey,Grizzlies,0,33,68,88,64,31,48,0,0,15,0,0.4358974358974359,19,3.5789473684210527,0.0,0.0,4.631578947368421,1.736842105263158,3.3684210526315788,0.7894736842105263,1.631578947368421,0.0,2.526315789473684,0.0
107,1628416,Tyler Dorsey,Hawks,0,83,173,295,175,85,122,0,2,51,1,0.3696581196581197,79,2.189873417721519,0.02531645569620253,0.0,3.7341772151898733,1.0506329113924051,2.2151898734177213,0.6455696202531646,1.0759493670886076,0.012658227848101266,1.5443037974683544,0.0
108,1628416,Tyler Dorsey,Mavericks,0,4,4,13,10,3,2,0,0,0,0,0.23529411764705882,4,1.0,0.0,0.0,3.25,1.0,2.5,0.0,0.75,0.0,0.5,0.0
109,1628417,Jaron Blossomgame,Cavaliers,0,13,46,55,93,17,41,0,0,10,1,0.45544554455445546,25,1.84,0.0,0.0,2.2,0.52,3.72,0.4,0.68,0.04,1.64,0.0
